No of Trainings | Percentage0th training :=  Win Percent :81.4 | Draw Percent :12.2 | Lost Percent :6.4
346th training :=  Win Percent :91.8 | Draw Percent :5.7 | Lost Percent :2.5
347th training :=  Win Percent :93.8 | Draw Percent :3.8 | Lost Percent :2.4
348th training :=  Win Percent :91.6 | Draw Percent :5.2 | Lost Percent :3.2
349th training :=  Win Percent :92.3 | Draw Percent :4.1 | Lost Percent :3.6
350th training :=  Win Percent :91.9 | Draw Percent :5 | Lost Percent :3.1
351th training :=  Win Percent :90.4 | Draw Percent :6.1 | Lost Percent :3.5
352th training :=  Win Percent :94.1 | Draw Percent :2.8 | Lost Percent :3.1
353th training :=  Win Percent :92.7 | Draw Percent :4.3 | Lost Percent :3
354th training :=  Win Percent :92.4 | Draw Percent :4.7 | Lost Percent :2.9
355th training :=  Win Percent :92.8 | Draw Percent :3.9 | Lost Percent :3.3
356th training :=  Win Percent :91.8 | Draw Percent :4.5 | Lost Percent :3.7
357th training :=  Win Percent :91.1 | Draw Percent :5 | Lost Percent :3.9
358th training :=  Win Percent :93.3 | Draw Percent :4.2 | Lost Percent :2.5
359th training :=  Win Percent :92.4 | Draw Percent :4.9 | Lost Percent :2.7
360th training :=  Win Percent :91.5 | Draw Percent :4.5 | Lost Percent :4
361th training :=  Win Percent :92.1 | Draw Percent :4.8 | Lost Percent :3.1
362th training :=  Win Percent :91.3 | Draw Percent :4.6 | Lost Percent :4.1
363th training :=  Win Percent :92.4 | Draw Percent :5 | Lost Percent :2.6
364th training :=  Win Percent :94 | Draw Percent :3.9 | Lost Percent :2.1
365th training :=  Win Percent :92.6 | Draw Percent :3.9 | Lost Percent :3.5
366th training :=  Win Percent :90.9 | Draw Percent :4.8 | Lost Percent :4.3
367th training :=  Win Percent :92.7 | Draw Percent :4.5 | Lost Percent :2.8
368th training :=  Win Percent :92.2 | Draw Percent :4.1 | Lost Percent :3.7
369th training :=  Win Percent :93.6 | Draw Percent :4 | Lost Percent :2.4
370th training :=  Win Percent :90.6 | Draw Percent :5.1 | Lost Percent :4.3
371th training :=  Win Percent :93.2 | Draw Percent :3.9 | Lost Percent :2.9
372th training :=  Win Percent :92 | Draw Percent :4.8 | Lost Percent :3.2
373th training :=  Win Percent :91.4 | Draw Percent :5.4 | Lost Percent :3.2
374th training :=  Win Percent :94.3 | Draw Percent :3.1 | Lost Percent :2.6
375th training :=  Win Percent :91.2 | Draw Percent :4.8 | Lost Percent :4
376th training :=  Win Percent :92.4 | Draw Percent :5.5 | Lost Percent :2.1
377th training :=  Win Percent :93 | Draw Percent :4 | Lost Percent :3
378th training :=  Win Percent :93.7 | Draw Percent :3.6 | Lost Percent :2.7
379th training :=  Win Percent :92.8 | Draw Percent :4.3 | Lost Percent :2.9
380th training :=  Win Percent :92.2 | Draw Percent :4.3 | Lost Percent :3.5
381th training :=  Win Percent :92.9 | Draw Percent :3.8 | Lost Percent :3.3
382th training :=  Win Percent :92.9 | Draw Percent :3.8 | Lost Percent :3.3
383th training :=  Win Percent :91.4 | Draw Percent :4.4 | Lost Percent :4.2
384th training :=  Win Percent :92 | Draw Percent :4.3 | Lost Percent :3.7
385th training :=  Win Percent :92.7 | Draw Percent :4.7 | Lost Percent :2.6
386th training :=  Win Percent :91.4 | Draw Percent :4.8 | Lost Percent :3.8
387th training :=  Win Percent :91.7 | Draw Percent :4.8 | Lost Percent :3.5
388th training :=  Win Percent :91.2 | Draw Percent :5.1 | Lost Percent :3.7
389th training :=  Win Percent :91.9 | Draw Percent :4.6 | Lost Percent :3.5
390th training :=  Win Percent :93 | Draw Percent :4.1 | Lost Percent :2.9
391th training :=  Win Percent :91 | Draw Percent :5.4 | Lost Percent :3.6
392th training :=  Win Percent :91.7 | Draw Percent :4.9 | Lost Percent :3.4
393th training :=  Win Percent :92.1 | Draw Percent :4.6 | Lost Percent :3.3
394th training :=  Win Percent :91.9 | Draw Percent :4.7 | Lost Percent :3.4
395th training :=  Win Percent :91 | Draw Percent :4.7 | Lost Percent :4.3
396th training :=  Win Percent :91.7 | Draw Percent :5.3 | Lost Percent :3
397th training :=  Win Percent :91.6 | Draw Percent :5 | Lost Percent :3.4
398th training :=  Win Percent :91.8 | Draw Percent :4.7 | Lost Percent :3.5
399th training :=  Win Percent :91.3 | Draw Percent :4.6 | Lost Percent :4.1
400th training :=  Win Percent :91.4 | Draw Percent :4.9 | Lost Percent :3.7
401th training :=  Win Percent :92.8 | Draw Percent :4.2 | Lost Percent :3
402th training :=  Win Percent :91.7 | Draw Percent :5.3 | Lost Percent :3
403th training :=  Win Percent :92.7 | Draw Percent :3.9 | Lost Percent :3.4
404th training :=  Win Percent :92.4 | Draw Percent :3.6 | Lost Percent :4
405th training :=  Win Percent :91.4 | Draw Percent :4.7 | Lost Percent :3.9
406th training :=  Win Percent :92.4 | Draw Percent :4.1 | Lost Percent :3.5
407th training :=  Win Percent :91.8 | Draw Percent :4.1 | Lost Percent :4.1
408th training :=  Win Percent :92.9 | Draw Percent :2.9 | Lost Percent :4.2
409th training :=  Win Percent :92.2 | Draw Percent :4.1 | Lost Percent :3.7
410th training :=  Win Percent :93.2 | Draw Percent :4 | Lost Percent :2.8
411th training :=  Win Percent :92.9 | Draw Percent :3.8 | Lost Percent :3.3
412th training :=  Win Percent :92.2 | Draw Percent :4.6 | Lost Percent :3.2
413th training :=  Win Percent :91.3 | Draw Percent :5.4 | Lost Percent :3.3
414th training :=  Win Percent :92.7 | Draw Percent :4.1 | Lost Percent :3.2
415th training :=  Win Percent :92.4 | Draw Percent :5.1 | Lost Percent :2.5
416th training :=  Win Percent :92.1 | Draw Percent :4.2 | Lost Percent :3.7
417th training :=  Win Percent :92.3 | Draw Percent :4.9 | Lost Percent :2.8
418th training :=  Win Percent :91.9 | Draw Percent :5.2 | Lost Percent :2.9
419th training :=  Win Percent :90.4 | Draw Percent :6.8 | Lost Percent :2.8
420th training :=  Win Percent :92.2 | Draw Percent :4.8 | Lost Percent :3
421th training :=  Win Percent :94.2 | Draw Percent :3.1 | Lost Percent :2.7
422th training :=  Win Percent :90.9 | Draw Percent :5.3 | Lost Percent :3.8
423th training :=  Win Percent :92.3 | Draw Percent :4.3 | Lost Percent :3.4
424th training :=  Win Percent :91.8 | Draw Percent :5 | Lost Percent :3.2
425th training :=  Win Percent :93.2 | Draw Percent :4 | Lost Percent :2.8
426th training :=  Win Percent :92.2 | Draw Percent :4.4 | Lost Percent :3.4
427th training :=  Win Percent :91.9 | Draw Percent :4.6 | Lost Percent :3.5
428th training :=  Win Percent :92.8 | Draw Percent :4.2 | Lost Percent :3
429th training :=  Win Percent :91.7 | Draw Percent :5 | Lost Percent :3.3
430th training :=  Win Percent :93 | Draw Percent :3.6 | Lost Percent :3.4
431th training :=  Win Percent :92.7 | Draw Percent :3.9 | Lost Percent :3.4
432th training :=  Win Percent :92.3 | Draw Percent :4.6 | Lost Percent :3.1
433th training :=  Win Percent :91.2 | Draw Percent :5 | Lost Percent :3.8
434th training :=  Win Percent :91.5 | Draw Percent :4.9 | Lost Percent :3.6
435th training :=  Win Percent :92.1 | Draw Percent :5 | Lost Percent :2.9
436th training :=  Win Percent :92.9 | Draw Percent :4.7 | Lost Percent :2.4
437th training :=  Win Percent :91.6 | Draw Percent :4.4 | Lost Percent :4
438th training :=  Win Percent :93 | Draw Percent :3.4 | Lost Percent :3.6
439th training :=  Win Percent :91.2 | Draw Percent :5.4 | Lost Percent :3.4
440th training :=  Win Percent :91.8 | Draw Percent :4.5 | Lost Percent :3.7
441th training :=  Win Percent :91 | Draw Percent :3.7 | Lost Percent :5.3
442th training :=  Win Percent :90.3 | Draw Percent :6.1 | Lost Percent :3.6
443th training :=  Win Percent :92.2 | Draw Percent :4.5 | Lost Percent :3.3
444th training :=  Win Percent :91.8 | Draw Percent :3.8 | Lost Percent :4.4
445th training :=  Win Percent :91.5 | Draw Percent :4.3 | Lost Percent :4.2
446th training :=  Win Percent :93.2 | Draw Percent :4.1 | Lost Percent :2.7
447th training :=  Win Percent :92.8 | Draw Percent :4.4 | Lost Percent :2.8
448th training :=  Win Percent :92.2 | Draw Percent :4.9 | Lost Percent :2.9
449th training :=  Win Percent :93.3 | Draw Percent :3.9 | Lost Percent :2.8
450th training :=  Win Percent :91.9 | Draw Percent :5.2 | Lost Percent :2.9
451th training :=  Win Percent :91.5 | Draw Percent :5 | Lost Percent :3.5
452th training :=  Win Percent :91.8 | Draw Percent :4.9 | Lost Percent :3.3
453th training :=  Win Percent :94.6 | Draw Percent :3.8 | Lost Percent :1.6
454th training :=  Win Percent :90.2 | Draw Percent :5.1 | Lost Percent :4.7
455th training :=  Win Percent :92 | Draw Percent :4.5 | Lost Percent :3.5
456th training :=  Win Percent :91.6 | Draw Percent :4.9 | Lost Percent :3.5
457th training :=  Win Percent :91.7 | Draw Percent :4.4 | Lost Percent :3.9
458th training :=  Win Percent :92.1 | Draw Percent :4.6 | Lost Percent :3.3
459th training :=  Win Percent :92.5 | Draw Percent :4.2 | Lost Percent :3.3
460th training :=  Win Percent :93.2 | Draw Percent :3.8 | Lost Percent :3
461th training :=  Win Percent :92.3 | Draw Percent :4.4 | Lost Percent :3.3
462th training :=  Win Percent :92.5 | Draw Percent :4.3 | Lost Percent :3.2
463th training :=  Win Percent :92 | Draw Percent :5.6 | Lost Percent :2.4
464th training :=  Win Percent :90.7 | Draw Percent :5.2 | Lost Percent :4.1
465th training :=  Win Percent :90.6 | Draw Percent :5.1 | Lost Percent :4.3
466th training :=  Win Percent :92 | Draw Percent :4.5 | Lost Percent :3.5
467th training :=  Win Percent :90.9 | Draw Percent :5.4 | Lost Percent :3.7
468th training :=  Win Percent :92.7 | Draw Percent :4.2 | Lost Percent :3.1
469th training :=  Win Percent :90 | Draw Percent :6.5 | Lost Percent :3.5
470th training :=  Win Percent :91.4 | Draw Percent :4.8 | Lost Percent :3.8
471th training :=  Win Percent :92.1 | Draw Percent :4.3 | Lost Percent :3.6
472th training :=  Win Percent :91.2 | Draw Percent :5.5 | Lost Percent :3.3
473th training :=  Win Percent :92.2 | Draw Percent :3.6 | Lost Percent :4.2
474th training :=  Win Percent :92.3 | Draw Percent :4.5 | Lost Percent :3.2
475th training :=  Win Percent :92 | Draw Percent :4.9 | Lost Percent :3.1
476th training :=  Win Percent :92.9 | Draw Percent :3.5 | Lost Percent :3.6
477th training :=  Win Percent :92.9 | Draw Percent :4.6 | Lost Percent :2.5
478th training :=  Win Percent :92.5 | Draw Percent :4.1 | Lost Percent :3.4
479th training :=  Win Percent :91.9 | Draw Percent :4.8 | Lost Percent :3.3
480th training :=  Win Percent :92.7 | Draw Percent :3.6 | Lost Percent :3.7
481th training :=  Win Percent :91.7 | Draw Percent :4.3 | Lost Percent :4
482th training :=  Win Percent :92.2 | Draw Percent :4.9 | Lost Percent :2.9
483th training :=  Win Percent :92.1 | Draw Percent :4.6 | Lost Percent :3.3
484th training :=  Win Percent :92.6 | Draw Percent :4.6 | Lost Percent :2.8
485th training :=  Win Percent :91.3 | Draw Percent :5.2 | Lost Percent :3.5
486th training :=  Win Percent :93.2 | Draw Percent :3.7 | Lost Percent :3.1
487th training :=  Win Percent :92 | Draw Percent :4.4 | Lost Percent :3.6
488th training :=  Win Percent :92.5 | Draw Percent :4.3 | Lost Percent :3.2
489th training :=  Win Percent :91.9 | Draw Percent :4.6 | Lost Percent :3.5
490th training :=  Win Percent :93.4 | Draw Percent :4.2 | Lost Percent :2.4
491th training :=  Win Percent :92.4 | Draw Percent :4.4 | Lost Percent :3.2
492th training :=  Win Percent :92.7 | Draw Percent :4.2 | Lost Percent :3.1
493th training :=  Win Percent :92.6 | Draw Percent :4.7 | Lost Percent :2.7
494th training :=  Win Percent :91.4 | Draw Percent :4.9 | Lost Percent :3.7
495th training :=  Win Percent :93.3 | Draw Percent :2.9 | Lost Percent :3.8
496th training :=  Win Percent :91.4 | Draw Percent :5.4 | Lost Percent :3.2
497th training :=  Win Percent :92.6 | Draw Percent :4.1 | Lost Percent :3.3
498th training :=  Win Percent :91.6 | Draw Percent :4.4 | Lost Percent :4
499th training :=  Win Percent :93.7 | Draw Percent :4.1 | Lost Percent :2.2
500th training :=  Win Percent :93.3 | Draw Percent :4.6 | Lost Percent :2.1
501th training :=  Win Percent :92 | Draw Percent :4.5 | Lost Percent :3.5
502th training :=  Win Percent :91.9 | Draw Percent :4.8 | Lost Percent :3.3
503th training :=  Win Percent :91.3 | Draw Percent :4.8 | Lost Percent :3.9
504th training :=  Win Percent :92.6 | Draw Percent :4.9 | Lost Percent :2.5
505th training :=  Win Percent :92.6 | Draw Percent :4.7 | Lost Percent :2.7
506th training :=  Win Percent :91.1 | Draw Percent :5.3 | Lost Percent :3.6
507th training :=  Win Percent :91.1 | Draw Percent :5.3 | Lost Percent :3.6
508th training :=  Win Percent :92.5 | Draw Percent :4.4 | Lost Percent :3.1
509th training :=  Win Percent :92.9 | Draw Percent :3.5 | Lost Percent :3.6
510th training :=  Win Percent :91.7 | Draw Percent :5 | Lost Percent :3.3
511th training :=  Win Percent :92 | Draw Percent :4.9 | Lost Percent :3.1
512th training :=  Win Percent :91.7 | Draw Percent :5.6 | Lost Percent :2.7
513th training :=  Win Percent :93.6 | Draw Percent :3.9 | Lost Percent :2.5
514th training :=  Win Percent :91.9 | Draw Percent :4 | Lost Percent :4.1
515th training :=  Win Percent :94.2 | Draw Percent :2.4 | Lost Percent :3.4
516th training :=  Win Percent :91.7 | Draw Percent :4.4 | Lost Percent :3.9
517th training :=  Win Percent :91.7 | Draw Percent :5 | Lost Percent :3.3
518th training :=  Win Percent :94 | Draw Percent :4.1 | Lost Percent :1.9
519th training :=  Win Percent :91.8 | Draw Percent :4.4 | Lost Percent :3.8
520th training :=  Win Percent :94.3 | Draw Percent :3.6 | Lost Percent :2.1
521th training :=  Win Percent :91.5 | Draw Percent :5.2 | Lost Percent :3.3
522th training :=  Win Percent :92.4 | Draw Percent :5.1 | Lost Percent :2.5
523th training :=  Win Percent :90.9 | Draw Percent :5.1 | Lost Percent :4
524th training :=  Win Percent :93 | Draw Percent :4.5 | Lost Percent :2.5
525th training :=  Win Percent :92.1 | Draw Percent :3.8 | Lost Percent :4.1
526th training :=  Win Percent :93.4 | Draw Percent :4.4 | Lost Percent :2.2
527th training :=  Win Percent :92.3 | Draw Percent :4.3 | Lost Percent :3.4
528th training :=  Win Percent :93.2 | Draw Percent :4.4 | Lost Percent :2.4
529th training :=  Win Percent :92.5 | Draw Percent :4.7 | Lost Percent :2.8
530th training :=  Win Percent :92.3 | Draw Percent :4.4 | Lost Percent :3.3
531th training :=  Win Percent :90.7 | Draw Percent :5 | Lost Percent :4.3
532th training :=  Win Percent :92.8 | Draw Percent :3.6 | Lost Percent :3.6
533th training :=  Win Percent :94.1 | Draw Percent :3.7 | Lost Percent :2.2
534th training :=  Win Percent :91.4 | Draw Percent :5.3 | Lost Percent :3.3
535th training :=  Win Percent :92.7 | Draw Percent :3.8 | Lost Percent :3.5
536th training :=  Win Percent :91.3 | Draw Percent :4.5 | Lost Percent :4.2
537th training :=  Win Percent :92.6 | Draw Percent :4.4 | Lost Percent :3
538th training :=  Win Percent :92.5 | Draw Percent :4 | Lost Percent :3.5
539th training :=  Win Percent :93 | Draw Percent :4.3 | Lost Percent :2.7
540th training :=  Win Percent :92.1 | Draw Percent :4.6 | Lost Percent :3.3
541th training :=  Win Percent :92.3 | Draw Percent :3.9 | Lost Percent :3.8
542th training :=  Win Percent :91.8 | Draw Percent :5 | Lost Percent :3.2
543th training :=  Win Percent :92.6 | Draw Percent :5 | Lost Percent :2.4
544th training :=  Win Percent :93.3 | Draw Percent :3.7 | Lost Percent :3
545th training :=  Win Percent :92.6 | Draw Percent :4.5 | Lost Percent :2.9
546th training :=  Win Percent :92.1 | Draw Percent :3.9 | Lost Percent :4
547th training :=  Win Percent :92.3 | Draw Percent :4 | Lost Percent :3.7
548th training :=  Win Percent :92.1 | Draw Percent :4.2 | Lost Percent :3.7
549th training :=  Win Percent :93.3 | Draw Percent :4 | Lost Percent :2.7
550th training :=  Win Percent :92.3 | Draw Percent :4 | Lost Percent :3.7
551th training :=  Win Percent :93.3 | Draw Percent :3.2 | Lost Percent :3.5
552th training :=  Win Percent :91.3 | Draw Percent :4.6 | Lost Percent :4.1
553th training :=  Win Percent :91.5 | Draw Percent :5.2 | Lost Percent :3.3
554th training :=  Win Percent :93.1 | Draw Percent :4.1 | Lost Percent :2.8
555th training :=  Win Percent :90.1 | Draw Percent :6.4 | Lost Percent :3.5
556th training :=  Win Percent :93.4 | Draw Percent :3.4 | Lost Percent :3.2
557th training :=  Win Percent :91.8 | Draw Percent :4.8 | Lost Percent :3.4
558th training :=  Win Percent :91.1 | Draw Percent :5.4 | Lost Percent :3.5
559th training :=  Win Percent :92.4 | Draw Percent :4.3 | Lost Percent :3.3
560th training :=  Win Percent :91.8 | Draw Percent :5.2 | Lost Percent :3
561th training :=  Win Percent :92.7 | Draw Percent :4.5 | Lost Percent :2.8
562th training :=  Win Percent :93 | Draw Percent :3.9 | Lost Percent :3.1
563th training :=  Win Percent :90.7 | Draw Percent :5.2 | Lost Percent :4.1
564th training :=  Win Percent :93.8 | Draw Percent :3.9 | Lost Percent :2.3
565th training :=  Win Percent :92.2 | Draw Percent :5 | Lost Percent :2.8
566th training :=  Win Percent :91.7 | Draw Percent :4.4 | Lost Percent :3.9
567th training :=  Win Percent :92.6 | Draw Percent :4.2 | Lost Percent :3.2
568th training :=  Win Percent :92.8 | Draw Percent :3.7 | Lost Percent :3.5
569th training :=  Win Percent :93.8 | Draw Percent :3.8 | Lost Percent :2.4
570th training :=  Win Percent :93.7 | Draw Percent :4.2 | Lost Percent :2.1
571th training :=  Win Percent :92.4 | Draw Percent :4 | Lost Percent :3.6
572th training :=  Win Percent :91.7 | Draw Percent :5.3 | Lost Percent :3
573th training :=  Win Percent :93.4 | Draw Percent :3.9 | Lost Percent :2.7
574th training :=  Win Percent :91.9 | Draw Percent :4.6 | Lost Percent :3.5
575th training :=  Win Percent :93.5 | Draw Percent :3 | Lost Percent :3.5
576th training :=  Win Percent :93.3 | Draw Percent :3.7 | Lost Percent :3
577th training :=  Win Percent :92.2 | Draw Percent :4.3 | Lost Percent :3.5
578th training :=  Win Percent :91.7 | Draw Percent :4.3 | Lost Percent :4
579th training :=  Win Percent :93.2 | Draw Percent :3.2 | Lost Percent :3.6
580th training :=  Win Percent :93.4 | Draw Percent :3.8 | Lost Percent :2.8
581th training :=  Win Percent :93.9 | Draw Percent :3.4 | Lost Percent :2.7
582th training :=  Win Percent :93.3 | Draw Percent :4 | Lost Percent :2.7
583th training :=  Win Percent :92.6 | Draw Percent :3.5 | Lost Percent :3.9
584th training :=  Win Percent :92.4 | Draw Percent :3.3 | Lost Percent :4.3
585th training :=  Win Percent :91.7 | Draw Percent :4.3 | Lost Percent :4
586th training :=  Win Percent :92.3 | Draw Percent :4.5 | Lost Percent :3.2
587th training :=  Win Percent :90.8 | Draw Percent :5.6 | Lost Percent :3.6
588th training :=  Win Percent :91.4 | Draw Percent :4.8 | Lost Percent :3.8
589th training :=  Win Percent :92.3 | Draw Percent :4.1 | Lost Percent :3.6
590th training :=  Win Percent :91.7 | Draw Percent :4.9 | Lost Percent :3.4
591th training :=  Win Percent :92.3 | Draw Percent :4.1 | Lost Percent :3.6
592th training :=  Win Percent :91.8 | Draw Percent :5 | Lost Percent :3.2
593th training :=  Win Percent :93.6 | Draw Percent :4 | Lost Percent :2.4
594th training :=  Win Percent :91.7 | Draw Percent :4.8 | Lost Percent :3.5
595th training :=  Win Percent :91.1 | Draw Percent :4.6 | Lost Percent :4.3
596th training :=  Win Percent :92.9 | Draw Percent :3.7 | Lost Percent :3.4
597th training :=  Win Percent :94.1 | Draw Percent :3.1 | Lost Percent :2.8
598th training :=  Win Percent :92.7 | Draw Percent :4.4 | Lost Percent :2.9
599th training :=  Win Percent :93.3 | Draw Percent :3.3 | Lost Percent :3.4
600th training :=  Win Percent :91.5 | Draw Percent :5.2 | Lost Percent :3.3
601th training :=  Win Percent :92.4 | Draw Percent :4.8 | Lost Percent :2.8
602th training :=  Win Percent :91.3 | Draw Percent :5.3 | Lost Percent :3.4
603th training :=  Win Percent :91.6 | Draw Percent :4.7 | Lost Percent :3.7
604th training :=  Win Percent :91.7 | Draw Percent :4.9 | Lost Percent :3.4
605th training :=  Win Percent :90.7 | Draw Percent :5.6 | Lost Percent :3.7
606th training :=  Win Percent :91.9 | Draw Percent :4.2 | Lost Percent :3.9
607th training :=  Win Percent :92.5 | Draw Percent :5.1 | Lost Percent :2.4
608th training :=  Win Percent :93.5 | Draw Percent :3.5 | Lost Percent :3
609th training :=  Win Percent :92.3 | Draw Percent :4.1 | Lost Percent :3.6
610th training :=  Win Percent :92.2 | Draw Percent :4.4 | Lost Percent :3.4
611th training :=  Win Percent :92.7 | Draw Percent :4.2 | Lost Percent :3.1
612th training :=  Win Percent :93.5 | Draw Percent :3.4 | Lost Percent :3.1
613th training :=  Win Percent :91.8 | Draw Percent :5.4 | Lost Percent :2.8
614th training :=  Win Percent :93.2 | Draw Percent :3.8 | Lost Percent :3
615th training :=  Win Percent :91.9 | Draw Percent :5.3 | Lost Percent :2.8
616th training :=  Win Percent :93 | Draw Percent :3.9 | Lost Percent :3.1
617th training :=  Win Percent :92.4 | Draw Percent :4 | Lost Percent :3.6
618th training :=  Win Percent :92.7 | Draw Percent :4.1 | Lost Percent :3.2
619th training :=  Win Percent :92.8 | Draw Percent :4.2 | Lost Percent :3
620th training :=  Win Percent :92 | Draw Percent :4.6 | Lost Percent :3.4
621th training :=  Win Percent :93.3 | Draw Percent :4.7 | Lost Percent :2
622th training :=  Win Percent :91.2 | Draw Percent :5 | Lost Percent :3.8
623th training :=  Win Percent :91.5 | Draw Percent :5 | Lost Percent :3.5
624th training :=  Win Percent :92.1 | Draw Percent :4.5 | Lost Percent :3.4
625th training :=  Win Percent :92.6 | Draw Percent :3.9 | Lost Percent :3.5
626th training :=  Win Percent :90.9 | Draw Percent :6.3 | Lost Percent :2.8
627th training :=  Win Percent :92.2 | Draw Percent :4.6 | Lost Percent :3.2
628th training :=  Win Percent :92.3 | Draw Percent :4.3 | Lost Percent :3.4
629th training :=  Win Percent :92.8 | Draw Percent :4.1 | Lost Percent :3.1
630th training :=  Win Percent :93.2 | Draw Percent :4.2 | Lost Percent :2.6
631th training :=  Win Percent :91.7 | Draw Percent :4.4 | Lost Percent :3.9
632th training :=  Win Percent :92.7 | Draw Percent :3.6 | Lost Percent :3.7
633th training :=  Win Percent :92 | Draw Percent :4 | Lost Percent :4
634th training :=  Win Percent :92.2 | Draw Percent :4.2 | Lost Percent :3.6
635th training :=  Win Percent :93.2 | Draw Percent :4.3 | Lost Percent :2.5
636th training :=  Win Percent :92.1 | Draw Percent :4.6 | Lost Percent :3.3
637th training :=  Win Percent :94.2 | Draw Percent :3.7 | Lost Percent :2.1
638th training :=  Win Percent :92.8 | Draw Percent :3.9 | Lost Percent :3.3
639th training :=  Win Percent :93 | Draw Percent :4.1 | Lost Percent :2.9
640th training :=  Win Percent :92.8 | Draw Percent :3.6 | Lost Percent :3.6
641th training :=  Win Percent :92.3 | Draw Percent :4.3 | Lost Percent :3.4
642th training :=  Win Percent :93.6 | Draw Percent :3 | Lost Percent :3.4
643th training :=  Win Percent :93.4 | Draw Percent :3.7 | Lost Percent :2.9
644th training :=  Win Percent :92.6 | Draw Percent :4.2 | Lost Percent :3.2
645th training :=  Win Percent :91.2 | Draw Percent :5.5 | Lost Percent :3.3
646th training :=  Win Percent :93.6 | Draw Percent :4.3 | Lost Percent :2.1
647th training :=  Win Percent :92 | Draw Percent :4.7 | Lost Percent :3.3
648th training :=  Win Percent :93.4 | Draw Percent :3.6 | Lost Percent :3
649th training :=  Win Percent :92.5 | Draw Percent :4.1 | Lost Percent :3.4
650th training :=  Win Percent :93.9 | Draw Percent :3.5 | Lost Percent :2.6
651th training :=  Win Percent :92.6 | Draw Percent :5.1 | Lost Percent :2.3
652th training :=  Win Percent :92.1 | Draw Percent :4.4 | Lost Percent :3.5
